no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,Combined_asset_value,p_0_education,p_1_education,p_0_self_employed,p_1_self_employed
-1.3524807036639672,0.9381555087656125,1.1400979649024472,0.189686937557765,-0.2977608212637042,1.627902187705664,1.292042800777836,0.5793774165277491,0.6339507697912247,0,1.210981267763786,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
1.6829068609544164,-0.663424706408636,-0.5707875406867636,0.5394606372120669,0.056553550435656366,-0.7219171083432339,-0.2906039931699912,-0.7181124240794683,-0.45263366785552583,1,-0.7042782315899238,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
1.6829068609544164,-1.5887821640648685,-1.4538252209908724,1.5887817361749728,1.224048447346664,-1.1238598826673876,-1.0819273901439048,-1.4486319141692463,-1.3529464876199764,1,-1.5031565254379953,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,-0.5922433635120028,-0.4824837726563528,-0.8596341614051408,-0.9366883767871411,-0.35089300896709213,-0.8491852145633421,-0.39101414493479164,-0.9493579822083261,0,-0.6325840257317635,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,1.0093368516622456,0.9745283998454268,1.5887817361749728,0.741948564542616,1.7051988750756937,2.4557536786806504,0.721120004157109,0.7581318483794248,1,1.5796943264628958,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.16521307864522466,-0.48547134916705287,-0.6811672507247772,-0.8596341614051408,-0.6811173545777663,0.26748048999314417,-1.0819273901439048,-0.5763698364501084,-0.4215883982084758,0,-0.4789535846071344,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
0.16521307864522466,0.1195700654543299,-0.09615478752330513,-1.2094078610594428,-0.03057293440844868,-0.536405058655163,-0.5233461687505541,0.44853810486987844,-0.017999892796825612,1,-0.0743934229789444,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-0.5936338125093712,1.5787875948353118,1.857566080149536,-1.5591815607137447,-0.5823740050877806,0.11288711525308508,1.0825748427553294,1.015508455387318,0.1993169947325245,1,0.7961790767272873,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-0.5936338125093712,1.5431969233869953,1.6368066600735085,0.8892343368663689,-0.20482590409665877,-0.9847258454013343,-0.26732977561193494,1.4189296663324191,1.254856162732225,1,0.49916022388633763,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
0.9240599697998205,-0.663424706408636,-0.26172435258032556,-0.5098604617508389,0.21918965547798577,-0.5054863837071512,-0.5698946038666666,-0.7835320799084037,-0.3594978589143758,1,-0.709399246294078,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-0.5936338125093712,0.689020808627396,0.3453640526287493,-0.8596341614051408,-0.34422827984722687,-0.19629963422703306,0.31452566333947213,0.6120872444422167,1.037539275202875,0,0.4735551503655661,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
1.6829068609544164,0.6534301371790794,0.44470579166296154,0.189686937557765,-1.1167497787982916,0.3756958523111855,-0.01131338247331582,1.0591215592732748,1.254856162732225,0,0.8371471943605217,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,1.2940622232487788,0.4115918786515575,-1.5591815607137447,-0.2687186596490025,-0.5673237336031748,-0.7328141267730606,0.30679551724051857,2.0309879039084753,1,0.14068919459553636,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-0.5936338125093712,0.22634207979927978,0.6765031827427901,-1.2094078610594428,0.5618871625314656,-0.706457770869228,0.40762253357169725,0.524861036670303,0.16827172508547447,1,0.14068919459553636,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,-0.3431086633737863,-0.4493698596449487,0.8892343368663689,1.0730292069502152,-0.11900294685700354,0.05850927020085303,-0.7290157000509575,-0.04904516244387563,1,-0.36629126111573973,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
0.16521307864522466,-0.6278340349603194,-0.22861043956892146,-1.5591815607137447,-0.2687186596490025,-0.24267764664905078,-0.5931688214247229,-0.9252746675377636,-0.3594978589143758,1,-0.6940362021816152,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
1.6829068609544164,0.4754767799374962,0.3453640526287493,-0.5098604617508389,0.5618871625314656,0.3756958523111855,-0.3371524282861038,0.7974429359575336,-0.4215883982084758,1,0.3660138415783257,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
0.9240599697998205,1.4008342375937286,1.526426950035495,0.8892343368663689,-0.05961509602315036,-0.4591083712851335,2.4557536786806504,1.5279624260473115,2.2793500610848754,1,1.4926370764922725,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
0.16521307864522466,-0.05838329178725327,-0.2727623235841269,-0.5098604617508389,-1.1109413464753513,-0.8610511456092871,-0.5931688214247229,0.44853810486987844,-0.08009043209092565,0,-0.20753980528695629,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
1.6829068609544164,0.4754767799374962,0.5661234727047765,0.8892343368663689,-1.4652557181747117,0.3756958523111855,1.361865453452005,0.5684741405562599,0.6029055001441747,0,0.8013000914314415,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.16521307864522466,-0.44988067771873624,-0.37210406261833917,-1.2094078610594428,0.5444618655626446,-0.3045149965450744,-1.0586531725858486,-0.750822251993936,0.04409064649727442,1,-0.9552079520934846,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
0.16521307864522466,0.2619327512475964,0.2680982556021398,-0.8596341614051408,0.6954811059590934,-0.41273035886311576,-0.1975071229377661,0.3940217250124323,0.5097696912030246,1,0.09972107696230194,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
0.16521307864522466,1.4008342375937286,1.8023762251305289,-0.1600867620965369,1.450577307941337,2.1998976742438825,1.7109787168228492,2.0186098447643266,0.9444034662617249,1,2.219821164482184,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.9240599697998205,-0.7701967207535859,-1.0233443518426195,1.2390080365206708,0.12044630598800006,-1.1393192201413933,-0.4535235160763852,-0.7290157000509575,-0.45263366785552583,1,-0.8835137462353244,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
1.6829068609544164,-0.3075179919254697,-0.4383318886411473,-1.5591815607137447,0.9162015342308262,-0.35089300896709213,0.33779988089752844,-0.6090796643645761,-0.3594978589143758,1,-0.3765332905240483,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.16521307864522466,-0.12956463468388654,-0.4824837726563528,-0.5098604617508389,-0.42554633236839157,0.8858539889533804,-0.4535235160763852,-0.17294862550500723,-0.04904516244387563,0,0.11508412107476484,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-0.5936338125093712,0.4398861084891796,0.3232881106211466,-0.8596341614051408,0.4108679221350169,0.05104976535706145,0.7334615793844852,-0.2165617293909641,0.13722645543842446,1,0.10996310637061055,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.9240599697998205,1.4720155804903619,0.3784779656401534,-1.5591815607137447,1.6771061685360102,2.988323885418184,-0.1975071229377661,1.9749967408783695,1.472173050261575,1,2.1276428998074066,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-1.0193314208918023,-1.1447620328844343,-0.8596341614051408,0.7012895382820337,-0.8919698205572989,-1.1517500428180738,-0.9034681155947851,-0.856222173267176,1,-1.1037173785139596,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-1.3524807036639672,-0.8413780636502192,-0.7805089897589895,0.8892343368663689,0.5270365685938236,-0.8610511456092871,-0.3371524282861038,-0.7726288039369145,-0.8872674429142261,1,-0.8579086727145528,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-0.5936338125093712,-0.44988067771873624,-0.04096493250429832,-0.1600867620965369,-1.2213015606112176,-0.2581369841230567,0.15160614043307816,-0.6199829403360654,-0.11113570173797566,0,-0.3509282170032768,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,0.04838872255769663,-0.3279521786031337,0.8892343368663689,1.0614123423043345,-0.39727102138910986,-0.7095399092150043,-0.4128206968777701,0.04409064649727442,1,-0.46359054049467147,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
0.16521307864522466,-1.2328754495817023,-1.288255655933852,-0.1600867620965369,1.415726714003695,-0.4745677087591394,-0.6629914740988917,-1.088823807110102,-1.042493791149476,1,-0.9756920109101018,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-0.5936338125093712,-0.8413780636502192,-0.6259773957057705,-0.1600867620965369,-0.9657305384018429,-0.7528357832912457,-0.8259109970052857,-0.7726288039369145,-0.9804032518553761,0,-0.9449659226851761,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-0.7701967207535859,-0.8356988447779963,-0.5098604617508389,-1.6278918232170412,0.06650910283106735,0.12833192287502188,-0.6090796643645761,-0.5768147464437259,0,-0.32020212877835097,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.16521307864522466,-1.6955541784098185,-1.619394786047893,-1.5591815607137447,-0.7159679485154083,-1.062022532771364,-1.1284758252600173,-1.5685679498556278,-1.4150370269140764,0,-1.5594876871836925,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
0.9240599697998205,1.258471551800462,0.8972626028188173,0.189686937557765,1.0730292069502152,1.7361175500237054,-0.2906039931699912,0.9064756956724258,-0.14218097138502567,1,0.9242044443311449,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-0.4142900062704196,-0.0740788455157024,-0.5098604617508389,-0.3209945505554655,-0.2581369841230567,-0.4767977336344415,-0.5327567325641516,-0.48367893750257585,0,-0.5096796728320602,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
0.9240599697998205,-0.4142900062704196,-0.305876236595531,0.189686937557765,-0.7392016778071697,-0.18084029675302715,-0.08113603514748467,-0.22746500536245334,-0.3594978589143758,0,-0.2331448788077278,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-0.5936338125093712,1.5431969233869953,1.9679457901875497,-1.2094078610594428,0.09140414437329838,1.2105000759075044,-0.01131338247331582,1.0809281112162532,0.8823129269676249,1,1.062471841343311,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
1.6829068609544164,-0.663424706408636,-0.857774786785599,-1.5591815607137447,1.380876120066053,-0.8301324706612753,-0.5000719511924978,-0.5436600085356408,-0.4215883982084758,1,-0.6991572168857695,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
0.16521307864522466,-0.6990153778569527,-0.46040783064875,-1.5591815607137447,-0.3326114152013462,-0.2581369841230567,-0.6629914740988917,-0.6744993201935114,-0.794131633973076,1,-0.6684311286608436,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-0.5936338125093712,1.0093368516622456,1.217363761929057,1.2390080365206708,1.4215351463266355,1.0249880262194335,2.2462857206581437,1.3317034585605054,0.4166338822618746,1,1.5387262088296614,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-1.3524807036639672,-0.663424706408636,-0.8356988447779963,-1.2094078610594428,-0.04799823137726969,-0.706457770869228,-0.8491852145633421,-0.7726288039369145,-0.08009043209092565,1,-0.7862144668563926,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
1.6829068609544164,0.04838872255769663,0.3232881106211466,-0.5098604617508389,1.2124315827007832,-0.7992137957132635,0.43089675112975356,-0.12933552161905035,0.16827172508547447,1,-0.1921767611744934,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-0.02279262033893664,0.521971588689571,-0.8596341614051408,0.8581172110014228,0.11288711525308508,0.8032842320586541,-0.42372397284925933,-0.6078600160907759,1,-0.0743934229789444,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-0.16515530613220317,0.2570602845983384,1.5887817361749728,-0.018956069762568008,0.5921265769472682,0.24470301066530328,-0.11843224564756111,-0.2663620499732257,1,0.16117325341215358,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-1.3524807036639672,-0.8057873922019025,-0.9240026128084072,1.2390080365206708,-0.024764502085508344,0.05104976535706145,-1.0819273901439048,-0.8598550117088282,-1.073539060796526,1,-0.7913354815605469,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,-0.6990153778569527,-0.6480533377133731,-0.8596341614051408,0.3644004635514942,-0.9692665079273284,-0.8491852145633421,-0.7726288039369145,-0.3594978589143758,1,-0.9193608491644045,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
0.9240599697998205,-0.9837407494434858,-0.824660873774195,0.8892343368663689,-0.0654235283460907,-0.24267764664905078,-0.15095868782165353,-0.9688877714237204,-0.825176903620126,1,-0.6940362021816152,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.9240599697998205,-0.5566526920636862,-0.6922052217285786,-1.2094078610594428,-0.7566269747759907,-0.9692665079273284,-0.6629914740988917,-0.3146912131343671,-0.9183127125612761,0,-0.7554883786314668,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-0.5936338125093712,1.0449275231105624,0.5330095596933725,-1.5591815607137447,-0.5707571404419,-0.536405058655163,-0.6629914740988917,1.7896410493630528,1.534263589555675,0,0.7808160326148244,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-1.3524807036639672,-1.6955541784098185,-1.5642049310288861,-0.1600867620965369,-0.9831558353706639,-1.1084005451933816,-1.0586531725858486,-1.5576646738841384,-1.5081728358552264,0,-1.5697297165920012,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-1.3524807036639672,-1.6243728355131852,-1.4869391340022766,-1.5591815607137447,0.4631438130414799,-1.062022532771364,-0.9888305199116797,-1.5031482940266923,-1.3219012179729264,1,-1.482672466621378,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,-1.1972847781333855,-1.1116481198730304,1.2390080365206708,-1.6220833908941008,-0.8610511456092871,-0.5233461687505541,-1.099727083081591,-1.073539060796526,0,-1.0832333196973423,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.9240599697998205,-0.5566526920636862,-0.3941800046259419,-0.1600867620965369,-1.540765338372936,-0.19629963422703306,0.03523505264279674,-0.5327567325641516,-0.825176903620126,0,-0.4328644522697457,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-1.3524807036639672,-1.161694106685069,-1.0233443518426195,0.8892343368663689,1.1833894210860816,-1.046563195297358,-0.5931688214247229,-1.1106303590530804,-1.2287654090317761,1,-1.1907746284845826,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
1.6829068609544164,0.08397939400601326,0.3343260816249479,0.8892343368663689,-0.3151861182325252,1.0868253761154572,0.6636389267103164,-0.19475517744798568,-0.2974073196202758,0,0.3762558709866343,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
0.9240599697998205,0.8313834944206625,0.3453640526287493,-0.1600867620965369,0.004277659529193336,1.3650934506475636,1.7575271519389617,1.4843493221613546,0.35454334296777457,1,1.6052993999836673,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
0.16521307864522466,-1.161694106685069,-0.9681544968236127,1.5887817361749728,-0.9541136737559621,-0.9383478329793166,-0.5000719511924978,-1.1760500148820157,-1.135629600090626,0,-1.1498065108513482,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
1.6829068609544164,0.7602021515240293,0.6765031827427901,-1.5591815607137447,1.1659641241172607,0.3602365148371796,-0.7793625618891732,0.5684741405562599,0.6960413090853248,1,0.3404087680575542,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-0.2007459775805198,-0.6701292797209759,1.2390080365206708,-0.042189799054329354,-0.3045149965450744,-1.0353789550277923,-0.3037879371628779,-0.763086364326026,1,-0.8783927315311701,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-0.5936338125093712,-1.0905127637884355,-0.9129646418046058,-1.2094078610594428,-1.1399835080900529,-0.41273035886311576,-0.8026367794472294,-1.197856566824994,-0.6078600160907759,1,-0.9654499815017933,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
1.6829068609544164,-0.0939739632355699,0.1246046325527221,-1.2094078610594428,-0.4487800616601529,0.1901838026231146,-0.6397172565408354,-0.5654665604786192,-0.6699505553848759,1,-0.4431064816780543,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-0.44988067771873624,-0.4383318886411473,1.5887817361749728,-0.7043510838695277,-1.0001851828753403,0.31452566333947213,-0.3474010410488348,0.13722645543842446,0,-0.39189633463651125,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,1.5076062519386786,1.8465281091457344,-1.5591815607137447,-1.5639990676646975,-0.07262493443498581,1.4316881061261737,0.9282822476154042,0.9444034662617249,1,0.8934783561062191,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
1.6829068609544164,0.9381555087656125,0.1797944875717289,1.5887817361749728,-0.09446568996079238,0.15926512767510279,-0.05786181758942839,0.8955724197009365,0.9444034662617249,1,0.6271855914901953,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,0.36870476559254634,0.49989564668196834,0.8892343368663689,0.45152694839559926,0.947691338849404,-0.6397172565408354,0.44853810486987844,0.16827172508547447,1,0.4223450033240231,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
1.6829068609544164,0.7246114800757126,0.5440475306971738,-1.2094078610594428,0.5793124595002866,1.4423901380175932,-0.5000719511924978,0.04511689392477722,-0.14218097138502567,1,0.3762558709866343,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-1.2684661210300188,-1.1226860908768317,-1.2094078610594428,0.07397884740447737,-0.4900270462331453,-0.8724594321213983,-1.088823807110102,-0.8872674429142261,1,-1.0012970844308733,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-0.5936338125093712,0.22634207979927978,-0.00785101949289424,1.2390080365206708,-1.569807499987638,-0.2581369841230567,-0.2906039931699912,0.15414965363966943,0.3855886126148246,0,-0.002699217120784141,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,0.3331140941442297,0.5992373857161806,0.189686937557765,-1.5175316090811748,-0.6446204209732044,1.3153170183358924,0.21956930946860478,1.006494005555825,0,0.35577181217001713,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,0.689020808627396,0.9524524578378242,-0.1600867620965369,0.5154197039479429,0.12834645272709097,0.08178348775890931,0.05602016989626644,0.8823129269676249,1,0.24310948867862245,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
-0.5936338125093712,0.5822487942824461,0.047338835526112566,0.8892343368663689,0.9742858574602296,-1.1238598826673876,-0.7560883443311169,1.1790575949596562,-0.3594978589143758,1,-0.03342530534570996,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,1.1872902089038289,0.7868828927808037,0.5394606372120669,-1.331661774747084,0.11288711525308508,-0.3138782107280475,0.7756363840145551,1.285901432379275,0,0.5554913856320349,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
0.16521307864522466,-0.7701967207535859,-1.0343823228464208,0.189686937557765,-1.43621355656001,0.12834645272709097,-0.5698946038666666,-0.55456328450713,-0.5768147464437259,0,-0.42774343756559136,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-0.8057873922019025,-0.46040783064875,0.8892343368663689,-0.43716319701427225,0.09742777777907917,-0.7560883443311169,-1.0234041512811665,-0.794131633973076,0,-0.7350043198148496,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-1.3524807036639672,0.689020808627396,0.5661234727047765,1.2390080365206708,0.7303316998967354,0.62304525189528,1.8738982397292432,0.20866603349711554,1.254856162732225,1,0.9344464737394534,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
1.6829068609544164,-0.5210620206153695,-0.2948382655917296,0.189686937557765,1.1311135301796187,0.4684518771552209,-0.5466203863086103,-0.44553052479223776,-0.04904516244387563,1,-0.17169270235787618,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
1.6829068609544164,-0.8057873922019025,-0.8798507287932018,0.8892343368663689,-1.0238148616312461,-1.031103857823352,-0.01131338247331582,-0.9906943233666988,-0.5457694767966759,0,-0.8886347609394787,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-1.3524807036639672,1.258471551800462,1.2725536169480636,-0.1600867620965369,0.7826075908031984,0.6539639268432919,0.9429295374069918,0.6011839684707275,1.9378520949673255,1,1.0368667678225396,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
0.9240599697998205,-0.9125594065468525,-0.7473950767475854,0.189686937557765,0.9336268311996472,-0.19629963422703306,-0.8724594321213983,-0.7399189760224467,-1.042493791149476,1,-0.7657304080397754,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
0.9240599697998205,1.4720155804903619,1.6699205730849127,-0.1600867620965369,0.03912825346683536,2.540003098672013,2.688495854261213,1.5715755299332683,1.223810893085175,1,2.3836936350151214,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-0.5936338125093712,1.5431969233869953,2.310122891305392,-0.1600867620965369,0.08559571205035804,2.107141649399847,-0.2906039931699912,1.3317034585605054,1.285901432379275,1,1.482395047083964,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
0.16521307864522466,0.9737461802139291,0.5330095596933725,0.5394606372120669,0.7361401322196757,-0.4591083712851335,0.5007194038039224,0.230472585440094,1.130675084144025,1,0.26359354749523967,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-1.3524807036639672,-0.12956463468388654,-0.04096493250429832,-0.8596341614051408,0.3527835989056135,0.14380579020109688,0.221428793107247,-0.17294862550500723,0.4476791519089246,1,0.09972107696230194,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-0.5936338125093712,-0.27192732047715307,-0.3279521786031337,0.5394606372120669,0.689672673636153,-0.38181168391510395,-0.5698946038666666,-0.12933552161905035,0.23036226437957452,1,-0.2638709670326536,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
0.9240599697998205,-0.44988067771873624,-0.1292687005347092,-0.8596341614051408,0.6432052150526303,0.298399164941156,0.5239936213619787,-0.07481914176160423,-0.5768147464437259,1,0.09460006225814763,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
-1.3524807036639672,1.4364249090420453,1.7913382541267275,-1.2094078610594428,-1.7208267403840867,1.0095286887454278,2.711770071819269,1.6369951857622036,1.441127780614525,1,1.9484073851620058,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
0.9240599697998205,1.080518194558879,0.4226298496553588,-0.8596341614051408,-1.3084280454553228,-0.536405058655163,2.199737285542031,0.4267315529269,2.1551689824966753,0,0.8729942972896018,0.38219895287958117,0.6178010471204188,0.38072575847709694,0.619274241522903
-1.3524807036639672,-0.5566526920636862,-0.8798507287932018,-1.5591815607137447,1.5377037927854422,-0.536405058655163,-0.43024929851832894,-0.358304317020324,-0.23531678032617573,1,-0.4687115551988258,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
0.16521307864522466,0.5466581228341295,0.091490719541318,-0.1600867620965369,-0.5242896818583773,-0.9847258454013343,-0.05786181758942839,-0.2056584534194749,0.4166338822618746,0,-0.3560492317074311,0.38219895287958117,0.6178010471204188,0.37773933102652824,0.6222606689734718
1.6829068609544164,-0.8413780636502192,-0.7584330477513868,-0.5098604617508389,1.3518339584513515,-0.4591083712851335,-0.8724594321213983,-0.9143713915662743,-0.5147242071496259,1,-0.8476666433062443,0.3761792452830189,0.6238207547169812,0.38072575847709694,0.619274241522903
-0.5936338125093712,0.8313834944206625,-0.029926961500496962,1.5887817361749728,0.15529689992564208,1.287796763277534,1.1756717129875547,0.41582827695541075,1.6584446681438751,1,1.164892135426397,0.3761792452830189,0.6238207547169812,0.37773933102652824,0.6222606689734718
